,avgDifficulty,avgRating,department,firstName,id,lastName,legacyId,numRatings,wouldTakeAgainPercent,schoolId,schoolName
883,2.9,4.8,History,Rankin,VGVhY2hlci0xNjU3MzM3,Sherling,1657337,12,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
884,2.0,4.0,Japanese,Aoki,VGVhY2hlci0xNjU5MTU3,Keiko,1659157,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
885,3.0,5.0,Film,Alex,VGVhY2hlci0xNjYwMzU1,Jansen,1660355,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
886,3.5,4.3,Developmental Studies,Jobb,VGVhY2hlci0xNjYxNjQx,Arnold,1661641,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
887,1.7,3.0,History,Howard,VGVhY2hlci0xNjYxNjQ0,Adelman,1661644,6,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
888,3.0,4.7,Religious Studies,Jason,VGVhY2hlci0xNjYxNjQ2,Kelly,1661646,14,88.8889,U2Nob29sLTE0NjY=,Queen's University at Kingston
889,4.0,5.0,Business,Wayne,VGVhY2hlci0xNjcyNzIy,Charles,1672722,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
890,1.0,5.0,Mathematics,Pantelis,VGVhY2hlci0xNjczMTI1,Isaiah,1673125,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
891,2.6,3.3,Classics,Margaret,VGVhY2hlci0xNjczODk2,Erskine,1673896,8,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
892,0.0,0.0,Medicine,Henry,VGVhY2hlci0xNjc3MDYw,Averns,1677060,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
893,2.0,4.5,English,Jonathan,VGVhY2hlci0xNjc3MTk1,Gaboury,1677195,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
894,2.0,4.0,Political Science,Erin,VGVhY2hlci0xNjc5MDE3,Tolley,1679017,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
895,2.5,3.8,Business,Ruth,VGVhY2hlci0xNjgwNzMw,Gruer,1680730,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
896,3.0,4.8,English,Andrew,VGVhY2hlci0xNjg0NDQx,McKendry,1684441,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
897,3.2,2.0,Physics,Philippe,VGVhY2hlci0xNjg2MDc2,Stefano,1686076,9,14.2857,U2Nob29sLTE0NjY=,Queen's University at Kingston
898,1.9,4.5,Biology,Tomas,VGVhY2hlci0xNjg4NDUy,Money,1688452,13,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
899,3.2,5.0,Mathematics,Andrew,VGVhY2hlci0xNjkxMDkw,Hoefel,1691090,6,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
900,1.5,4.8,Philosophy,Omid,VGVhY2hlci0xNjkxMjEw,Hejazi,1691210,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
901,4.0,5.0,Film,Lara,VGVhY2hlci0xNjkxMzI5,Fullenwieder,1691329,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
902,0.0,0.0,Business,Victor,VGVhY2hlci0xNjkxNzA2,Emerson,1691706,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
903,3.0,4.1,Engineering & Physics,Oleg,VGVhY2hlci0xNjk0Nzkw,Kamaev,1694790,6,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
904,3.7,2.2,Psychology,Niko,VGVhY2hlci0xNjk0OTMz,Troje,1694933,8,20.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
905,1.7,3.3,Geography,Giselle,VGVhY2hlci0xNjk1ODYw,Valarezo,1695860,3,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
906,3.4,3.2,Philosophy,Katherine,VGVhY2hlci0xNzAzNTIy,Wayne,1703522,5,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
907,4.0,5.0,French,Miao,VGVhY2hlci0xNzExODYw,LI,1711860,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
908,3.6,2.4,Global Development Studies,Richard,VGVhY2hlci0xNzEzNTIy,Day,1713522,5,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
909,2.5,4.8,Nursing,Dana,VGVhY2hlci0xNzIyNDk5,Edgs,1722499,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
910,2.3,4.4,Languages,Amira,VGVhY2hlci0xNzMyODg1,Halabi,1732885,7,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
911,2.7,4.5,Music,Dan,VGVhY2hlci0xNzMyOTA2,Tremblay,1732906,3,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
912,2.9,5.0,Political Science,Alan,VGVhY2hlci0xNzQzNzk3,Bloomfield,1743797,8,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
913,1.8,3.9,Religious Studies,Sayeh,VGVhY2hlci0xNzQ4NDE1,Meisami,1748415,4,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
914,2.7,4.5,Mathematics,Fady,VGVhY2hlci0xNzQ4NTU1,Alajaji,1748555,6,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
915,3.0,2.8,Physical Therapy,Alice,VGVhY2hlci0xNzQ5NTMx,Aiken,1749531,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
916,2.0,2.5,French,Gaston,VGVhY2hlci0xNzU0NjQ5,Tremblay,1754649,4,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
917,0.0,0.0,Gender Studies,Erin,VGVhY2hlci0xNzU0NzEw,Cowling,1754710,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
918,3.0,4.2,Classics,Daryn,VGVhY2hlci0xNzYwNjQy,Lehoux,1760642,6,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
919,2.0,3.0,Economics,Vincent,VGVhY2hlci0xNzYwNjY2,Chandler,1760666,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
920,2.2,3.5,Religious Studies,Tracy,VGVhY2hlci0xNzY1MzQw,Trothen,1765340,6,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
921,3.0,4.3,History,Marisa,VGVhY2hlci0xNzc4MjY5,Caswell,1778269,3,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
922,3.5,5.0,Geography,Scott,VGVhY2hlci0xNzkyMjU0,Montross,1792254,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
923,2.0,4.6,English,Marc,VGVhY2hlci0xNzkyNTYy,Foley,1792562,4,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
924,1.7,2.2,Education,Nancy,VGVhY2hlci0xNzkzODAw,Roblin,1793800,6,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
925,3.0,2.2,Psychology,Emma,VGVhY2hlci0xNzkzODAx,Dargie,1793801,6,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
926,3.4,4.1,Geography,Ryan,VGVhY2hlci0xNzk1NjY5,Danby,1795669,12,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
927,2.6,5.0,History,Laura,VGVhY2hlci0xNzk2NjA5,Carlson,1796609,12,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
928,4.5,2.8,Music,Ms. Dianne,VGVhY2hlci0xNzk3Njgx,Baird,1797681,2,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
929,4.5,5.0,Gender Studies,Rhea,VGVhY2hlci0xNzk4MTA1,Hoskin,1798105,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
930,1.7,4.5,Education,Julia,VGVhY2hlci0xODAzMTIy,Brook,1803122,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
931,2.0,4.8,Environmental Studies,Gabriela,VGVhY2hlci0xODA1Nzc2,Ibarguchi,1805776,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
932,2.7,2.0,Philosophy,Phil,VGVhY2hlci0xODA2MzE4,Shadd,1806318,3,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
933,3.3,2.5,Music,Matt,VGVhY2hlci0xODA2NTI0,Rogalsky,1806524,4,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
934,3.0,3.8,English,Matt,VGVhY2hlci0xODA3MDQ3,Scribner,1807047,4,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
935,3.0,4.5,English,Fraser,VGVhY2hlci0xODEwNzEw,Hawkins,1810710,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
936,1.0,5.0,Psychology,Natalie,VGVhY2hlci0xODEyODcz,Kalmet,1812873,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
937,3.0,4.4,Physical Education,Kyra,VGVhY2hlci0xODEyODc3,Pyke,1812877,5,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
938,2.3,4.8,Psychology,Angela,VGVhY2hlci0xODE1NDgw,Howell-Moneta,1815480,3,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
939,3.0,5.0,Health Science,Spencer,VGVhY2hlci0xODIyNDMz,Moore,1822433,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
940,0.0,0.0,Medicine,Karen,VGVhY2hlci0xODIyNTAz,Hall Barber,1822503,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
941,2.0,5.0,Policy Studies,Andrew,VGVhY2hlci0xODI0NDYw,Graham,1824460,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
942,1.5,4.9,Education,Jane,VGVhY2hlci0xODI3OTk4,Chin,1827998,12,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
943,3.7,5.0,Life Science,Alan,VGVhY2hlci0xODMwMTE1,Lomax,1830115,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
944,2.0,3.1,Marketing,Peter,VGVhY2hlci0xODQyMjM3,Dacin,1842237,4,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
945,3.7,4.7,Pharmacology,Terence,VGVhY2hlci0xODQzNDA0,Ozolins,1843404,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
946,5.0,1.0,Geography,Agnieszka,VGVhY2hlci0xODQzOTI5,Leszczynski,1843929,5,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
947,5.0,1.0,Chemical Engineering,Frank,VGVhY2hlci0xODQ4NTYw,Zeman,1848560,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
948,2.0,4.5,Languages,Anastasia,VGVhY2hlci0xODU3MTM3,Riehl,1857137,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
949,2.8,4.7,Philosophy,Mick,VGVhY2hlci0xODYwNDMy,Smith,1860432,4,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
950,3.0,5.0,History,Georgia,VGVhY2hlci0xODYzNjI2,Carley,1863626,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
951,2.9,4.4,Chemical Engineering,Hamid,VGVhY2hlci0xODcwNzA1,Falahati,1870705,8,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
952,2.5,5.0,Education,Jeffery,VGVhY2hlci0xODczMTk5,MacCormack,1873199,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
953,0.0,0.0,Biochemistry,Mona,VGVhY2hlci0xODczODcw,Rahman,1873870,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
954,0.0,0.0,Medicine,Jason,VGVhY2hlci0xODc2MDkw,Bornstein,1876090,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
955,2.5,4.5,Economics,Jason,VGVhY2hlci0xODc2MjAx,Rhinelander,1876201,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
956,3.6,2.8,Business,Sean,VGVhY2hlci0xODc2MzQ5,Field,1876349,8,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
957,2.0,4.8,Religious Studies,Ian Alexander,VGVhY2hlci0xODc3NDQw,Cuthbertson,1877440,22,85.7143,U2Nob29sLTE0NjY=,Queen's University at Kingston
958,3.0,1.0,Mathematics,Andrew,VGVhY2hlci0xODc5NTI4,Vlasic,1879528,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
959,2.0,4.5,Psychology,Yaroslav,VGVhY2hlci0xODc5NjY0,Konar,1879664,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
960,4.5,1.5,Social Science,Patricia,VGVhY2hlci0xODkyNjU0,Collins,1892654,4,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
961,3.5,3.5,Psychology,Valerie,VGVhY2hlci0xODkzMjU0,Murphy,1893254,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
962,2.0,4.8,Biomedical Sciences,John,VGVhY2hlci0xODk1NzE3,Fisher,1895717,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
963,4.0,2.0,Mathematics,Christopher,VGVhY2hlci0xODk2NTcz,Dionne,1896573,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
964,3.0,2.5,Policy Studies,Weili,VGVhY2hlci0xOTAyODUy,Ding,1902852,3,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
965,3.0,4.9,Political Science,Marin,VGVhY2hlci0xOTAzMTUx,Beck,1903151,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
966,3.3,5.0,Political Science,Normand,VGVhY2hlci0xOTEwODgw,Perreault,1910880,3,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
967,2.0,5.0,History,Christine,VGVhY2hlci0xOTExODgw,Elie,1911880,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
968,3.0,1.0,Nursing,Deborah,VGVhY2hlci0xOTEyMzU5,Tregunno,1912359,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
969,2.9,4.3,Accounting,Yu,VGVhY2hlci0xOTE0NDg3,Hou,1914487,7,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
970,0.0,0.0,Law,Thomas,VGVhY2hlci0xOTE5MTQ4,Sutton,1919148,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
971,3.2,4.2,Psychology,Jordan,VGVhY2hlci0xOTE5Mzkx,Poppenk,1919391,29,93.75,U2Nob29sLTE0NjY=,Queen's University at Kingston
972,1.0,5.0,Computer Science,Scott,VGVhY2hlci0xOTIwNTI3,Grant,1920527,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
973,2.5,3.0,Psychology,Rachael,VGVhY2hlci0xOTIxMTcz,Bosma,1921173,4,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
974,3.4,3.4,Political Science,Heather,VGVhY2hlci0xOTI0ODcy,Bastedo,1924872,8,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
975,0.0,0.0,Biomedical Sciences,MICHAEL,VGVhY2hlci0xOTI3Mzc3,ADAMS,1927377,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
976,0.0,0.0,Pharmacology,Brian,VGVhY2hlci0xOTI5MzI3,Bennet,1929327,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
977,4.0,4.0,Art History,Joan ,VGVhY2hlci0xOTMxNjIy,schwarz,1931622,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
978,3.7,2.8,Philosophy,Zipporah,VGVhY2hlci0xOTM0Njk3,Weisberg,1934697,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
979,3.0,3.9,Gender Studies,Scott,VGVhY2hlci0xOTQ2MjAw,Morgenson,1946200,6,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
980,3.3,4.8,Classics,Katherine,VGVhY2hlci0xOTUwNjM3,Kretler,1950637,4,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
981,3.5,3.3,Business,Ryan,VGVhY2hlci0xOTU0NTY0,Riordan,1954564,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
982,3.6,4.8,Business,Mohamed,VGVhY2hlci0xOTU1MjAz,Al Guindy,1955203,5,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
983,3.0,5.0,Finance,Andrea ,VGVhY2hlci0xOTU2MDk0,Wang,1956094,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
984,3.0,5.0,Arts  Sciences,Michael,VGVhY2hlci0xOTU4MzY1,Doutre,1958365,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
985,2.6,4.3,Business,Jana,VGVhY2hlci0xOTU4NjM1,Raver,1958635,11,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
986,2.9,3.9,Accounting,Ning,VGVhY2hlci0xOTU4NjM2,Zhang,1958636,8,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
987,2.3,2.5,Geography,Sean,VGVhY2hlci0xOTYyODQ1,Field,1962845,3,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
988,1.0,4.0,Biology,Shelly,VGVhY2hlci0xOTY0MDEz,Bursick,1964013,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
989,2.4,4.2,Art History,Dawn,VGVhY2hlci0xOTY2NjMz,Cunningham,1966633,5,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
990,0.0,0.0,Law,Wanjiru,VGVhY2hlci0xOTY5OTc0,Njoya,1969974,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
991,1.5,5.0,Mechanical Engineering,Vladimir,VGVhY2hlci0xOTcwODY3,Krstic,1970867,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
992,3.7,5.0,Computer Science,Sharief,VGVhY2hlci0xOTcxMTM2,Oteafy,1971136,3,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
993,5.0,2.5,French,Elodie,VGVhY2hlci0xOTczMjg3,Vignon,1973287,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
994,3.0,5.0,Health Science,Carol,VGVhY2hlci0xOTc1NDMz,Mieras,1975433,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
995,3.0,5.0,Mathematics,Bahman,VGVhY2hlci0xOTc2Njc2,Gharesifard,1976676,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
996,2.5,4.9,Biology,Susan,VGVhY2hlci0xOTc4MjQ1,Yates,1978245,4,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
997,2.8,4.8,Mechanical Engineering,Qingguo,VGVhY2hlci0xOTc4NjA2,Li,1978606,4,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
998,3.0,5.0,Psychology,Megan,VGVhY2hlci0xOTc5NDgy,MaHoney,1979482,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
999,3.0,5.0,Civil Engineering,Mark,VGVhY2hlci0xOTgwODI2,Green,1980826,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1000,3.0,4.7,Psychology,Tonya,VGVhY2hlci0xOTgyNzQ3,Bauermann,1982747,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1001,3.7,3.7,Geography,Marcus ,VGVhY2hlci0xOTgzMDMz,Letourneau ,1983033,3,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1002,0.0,0.0,Science,Kristan ,VGVhY2hlci0xOTg1NTAy,Aronson,1985502,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1003,3.0,3.0,Business,Evan,VGVhY2hlci0xOTg3NDY0,Dudley,1987464,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1004,3.0,4.5,Economics,Maggie,VGVhY2hlci0xOTg4MzA2,Jones,1988306,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1005,1.0,1.5,Music,David,VGVhY2hlci0xOTg5NTU2,Keane,1989556,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1006,3.5,2.2,Computer Science,Eric,VGVhY2hlci0xOTkwMTU2,Rapos,1990156,4,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1007,3.8,3.9,Chemistry,Jason,VGVhY2hlci0xOTkzODY4,Vlahakis,1993868,51,96.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1008,4.0,2.9,Gender Studies,Nancy,VGVhY2hlci0xOTk0MTU5,Butler,1994159,5,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1009,2.3,5.0,Physiology,John,VGVhY2hlci0xOTk0MTYx,Macleod,1994161,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1010,2.6,4.6,Business,Matthias,VGVhY2hlci0xOTk1MjY3,Spitzmuller,1995267,12,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1011,3.5,4.3,Religious Studies,John,VGVhY2hlci0xOTk5MzIz,Young,1999323,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1012,0.0,0.0,Biomedical Sciences,Patrick,VGVhY2hlci0yMDAxNzA2,Stroman,2001706,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1013,3.0,5.0,Mathematics,Thomas,VGVhY2hlci0yMDAzNDkw,Hulse,2003490,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1014,4.0,3.3,Economics,Thorsten,VGVhY2hlci0yMDA0NzU5,Koeppl,2004759,6,60.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1015,2.7,3.5,Film,Scott,VGVhY2hlci0yMDA3MDQ1,MacKenzie,2007045,7,80.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1016,3.0,4.0,Psychology,Scott,VGVhY2hlci0yMDExMDA4,Robson,2011008,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1017,2.3,3.3,Economics,Adugna,VGVhY2hlci0yMDEyNTcz,Olani,2012573,3,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1018,4.0,4.9,Mechanical Engineering,Viken,VGVhY2hlci0yMDE2ODg0,Koukounian,2016884,4,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1019,0.0,0.0,Engineering,Jack,VGVhY2hlci0yMDIyMTE0,Barnes,2022114,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1020,1.0,5.0,Engineering,Robert,VGVhY2hlci0yMDIyOTI4,Hyland,2022928,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1021,5.0,1.5,Business,Cam,VGVhY2hlci0yMDIyOTY3,Scholey,2022967,3,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1022,3.3,4.2,English,Heather,VGVhY2hlci0yMDI0MTky,MacFarlane,2024192,8,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1023,3.3,4.0,Music,Darrell,VGVhY2hlci0yMDI1MTMw,Simkins,2025130,3,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1024,3.2,3.2,History,Christo,VGVhY2hlci0yMDI2OTEz,Aivalis,2026913,4,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1025,3.5,5.0,English,Armand,VGVhY2hlci0yMDI3NTI2,Ruffo,2027526,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1026,2.4,4.8,Italian,Elena,VGVhY2hlci0yMDI3OTA3,Cecchetto,2027907,5,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1027,3.0,2.5,Classics,Cristian,VGVhY2hlci0yMDQyNjI3,Tolsa,2042627,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1028,2.4,3.7,Political Science,Stefanie,VGVhY2hlci0yMDQyNzc5,von Hlatky,2042779,5,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1029,4.2,2.4,Psychology,Amanda,VGVhY2hlci0yMDQyOTIw,Maracle,2042920,6,25.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1030,3.2,3.3,Mathematics,Scott,VGVhY2hlci0yMDQ1NTg4,Greenhalgh,2045588,5,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1031,3.5,4.8,Mathematics,Francesco,VGVhY2hlci0yMDQ2MDIy,Cellarosi,2046022,21,93.75,U2Nob29sLTE0NjY=,Queen's University at Kingston
1032,2.5,4.8,Electrical Engineering,Ayman,VGVhY2hlci0yMDQ3NzE4,Sabbah,2047718,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1033,1.0,4.0,Developmental Studies,Scott,VGVhY2hlci0yMDUyMDYy,Rutherford,2052062,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1034,2.4,2.9,French,Azouz,VGVhY2hlci0yMDUzNTI4,Ahmed,2053528,8,60.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1035,0.0,0.0,Business,Brennan,VGVhY2hlci0yMDU4Nzcy,Henderson,2058772,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1036,0.0,0.0,Business,David,VGVhY2hlci0yMDU4Nzc1,Kincaid,2058775,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1037,0.0,0.0,Economics,Saad ,VGVhY2hlci0yMDYwNjc0,Khan ,2060674,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1038,4.0,2.0,Economics,Robert,VGVhY2hlci0yMDYzODM5,McKeown,2063839,1,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1039,3.5,5.0,Economics,David,VGVhY2hlci0yMDYzOTk2,Rosé,2063996,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1040,2.8,3.6,Global Development Studies,Barbara,VGVhY2hlci0yMDY2OTY0,Holler,2066964,5,60.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1041,1.7,4.8,Mathematics,Alexander,VGVhY2hlci0yMDY5MTgx,Molnar,2069181,3,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1042,0.0,0.0,Languages,Jaime,VGVhY2hlci0yMDc1MzQ0,Dube,2075344,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1043,3.5,3.5,Political Science,Kyle,VGVhY2hlci0yMDc3NTAy,Hanniman,2077502,2,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1044,2.0,4.8,Business,John,VGVhY2hlci0yMDk1NzEx,Phelan,2095711,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1045,2.3,1.0,Business,Hanna,VGVhY2hlci0yMDk1ODkw,Liu,2095890,3,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1046,3.2,4.0,Business,Paul,VGVhY2hlci0yMDk1ODky,Calluzzo,2095892,5,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1047,4.0,4.8,Business,Paul,VGVhY2hlci0yMDk5MTI2,Chipperton,2099126,11,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1048,2.0,5.0,German,Margaret,VGVhY2hlci0yMDk5Mjk1,Maliszewska,2099295,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1049,3.1,3.5,Business,Jue,VGVhY2hlci0yMTAwNjE1,Wang,2100615,8,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1050,2.0,4.7,Geography,Paul,VGVhY2hlci0yMTAxNTEx,Belanger,2101511,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1051,0.0,0.0,Philosophy,Krista,VGVhY2hlci0yMTA4OTE0,Videchak,2108914,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
